자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
세종동_전월산 무궁화 테마공원,무인대여소,,세종특별자치시 세종동 633-1,36.513758,127.287767,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
아름동_세종국제고_과학영재고 사이,무인대여소,,세종특별자치시 아름동 1463,36.52046433,127.2467089,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_해밀1단지 건너편 버스정류장,무인대여소,,세종특별자치시 도담동 409,36.52168908,127.2636156,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
어진동_정부세종청사2_우체국사거리,무인대여소,,세종특별자치시 어진동 582,36.50003327,127.261847,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
종촌동_소망교회 옆,무인대여소,,세종특별자치시 종촌동 676,36.502287,127.249105,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
금남면_세종성바오로성당,무인대여소,,세종특별자치시 금남면 신촌리 297-11,36.468474,127.2823039,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
보람동_보람초등학교 앞 정류장,무인대여소,,세종특별자치시 보람동 773,36.48013551,127.2927664,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
반곡동_국책 연구지원동 앞(정류장),무인대여소,,세종특별자치시 반곡동 736,36.49584229,127.3045433,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
반곡동_국책연구단지 시외버스 정류장,무인대여소,,세종특별자치시 반곡동 713,36.49591067,127.305612,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_새나루11단지앞 BRT정류장1(합강리방향),무인대여소,,세종특별자치시 집현동 885-1,36.497709,127.321965,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_산학연클러스터앞 BRT정류장,무인대여소,,세종특별자치시 집현동 396,36.50058841,127.3286507,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_새나루 1단지 앞,무인대여소,,세종특별자치시 집현동 0,36.4857957,127.3204639,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_새나루1109동 앞,무인대여소,,세종특별자치시 집현동 889,36.497535,127.323865,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_새나루 906동 앞,무인대여소,,세종특별자치시 집현동 산 180,36.49119147,127.3245932,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_새나루 9단지 버스정류장,무인대여소,,세종특별자치시 집현동 785-548,36.492476,127.324919,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_새나루 901동앞 로터리,무인대여소,,세종특별자치시 집현동 785-57,36.49317919,127.3226818,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
아름동_아카데미타워,무인대여소,,세종특별자치시 아름동 1318,36.51222129,127.2433783,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_BRT정류장(시청 방면),무인대여소,,세종특별자치시 집현동 370,36.501578,127.328434,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
집현동_11단지 1106앞,무인대여소,,세종특별자치시 집현동 995-3,36.496456,127.325279,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
대평동_해들601동 앞,무인대여소,,세종특별자치시 대평동 668,36.474518,127.276504,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
보람동_금강보행교 남측(좌),무인대여소,,세종특별자치시 보람동 627-6,36.480599,127.287577,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
보람동_금강보행교 남측(우),무인대여소,,세종특별자치시 보람동 626-7,36.48083071,127.2885286,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
연기면 금강보행교북측(좌),무인대여소,,세종특별자치시 연기면 세종리 114-400,36.48636631,127.283148,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
연기면 금강보행교 북측(우),무인대여소,,세종특별자치시 연기면 세종리 735-487,36.48685529,127.2844521,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
나성동_메가박스 건물 앞,무인대여소,,세종특별자치시 나성동 821,36.483728,127.263397,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
해밀동_해밀동 복합커뮤니티센터 앞,무인대여소,,세종특별자치시 해밀동 339-3,36.527004,127.267659,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_도램마을 9단지 정류장BRT,무인대여소,,세종특별자치시 도담동 855,36.51063124,127.2635877,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
공영자전거대여소,유인대여소,인천광역시 남동구 소래로 154길 62,인천광역시 남동구 논현동 66-2,37.4050529062,126.7427551634,09:00,17:00,매주 월요일,유료,성인용 2000원+어린이용 1000원,114,0,Y,기계식,N,032-453-2724,인천광역시 남동구청,2023-10-06,3530000,인천광역시 남동구
관악구 자전거 스테이션,유인대여소,,서울특별시 관악구 신림동 1433-158,37.4840677364,126.9264784186,09:00,18:00,연중무휴,무료,0,70,74,Y,,Y,02-879-6862,관악구 교통행정과,2023-11-13,3200000,서울특별시 관악구
남구청 건설과,유인대여소,광주광역시 남구 봉선로 1,,35.1329064682,126.902432,09:00,15:00,"공휴일, 토, 일",무료,무료,14,71,N,,N,062-607-4022,광주광역시 남구청,2023-12-07,3610000,광주광역시 남구
해운대구자전거종합서비스센터,유인대여소,,부산광역시 해운대구 재송동 704-5,35.175333,129.121651,13:00,18:00,월+화,무료,,75,27,Y,태양광식,Y,051-749-4514,부산광역시 해운대구,2024-01-12,3330000,부산광역시 해운대구
공공자전거대여소 상동역,유인대여소,경기도 부천시 원미구 길주로 105,경기도 부천시 원미구 상동 535-5,37.50639109,126.7541356,09:00,18:00,토요일+일요일+공휴일,무료,무료,35,21,Y,기계식,N,032-625-9093,경기도 부천시청,2024-01-11,3860000,경기도 부천시
공공자전거대여소 부천시청역,유인대여소,경기도 부천시 원미구 길주로 191,경기도 부천시 원미구 중동 1033-1,37.50514715,126.7638876,09:00,18:00,토요일+일요일+공휴일,무료,무료,40,50,Y,기계식,N,032-625-9093,경기도 부천시청,2024-01-11,3860000,경기도 부천시
공공자전거대여소 부천역,유인대여소,경기도 부천시 원미구 부천로 3-1,경기도 부천시 원미구 심곡동 173-1,37.48467954,126.7818758,09:00,18:00,토요일+일요일+공휴일,무료,무료,31,180,Y,기계식,N,032-625-9093,경기도 부천시청,2024-01-11,3860000,경기도 부천시
공공자전거대여소 송내역,유인대여소,경기도 부천시 원미구 부일로 224-9,경기도 부천시 원미구 상동 463-1,37.48797014,126.7550005,09:00,18:00,토요일+일요일+공휴일,무료,무료,39,600,Y,기계식,N,032-625-9093,경기도 부천시청,2024-01-11,3860000,경기도 부천시
공공자전거대여소 굴포천,유인대여소,,경기도 부천시 오정구 삼정동 366-5,37.52059691,126.7606764,09:00,18:00,금요일+공휴일,무료,무료,22,22,Y,기계식,N,032-625-9093,경기도 부천시청,2024-01-11,3860000,경기도 부천시
문원동(2단지 문천사 앞),유인대여소,,경기도 과천시 문원동 106-2,37.4255253,127.0066602,09:00,18:00,월요일+화요일+국경일,무료,무료,20,20,Y,수동식,N,02-3677-2288,경기도 과천시청,2023-12-04,3970000,경기도 과천시
과천동(뒷골 공영주차장),유인대여소,,경기도 과천시 과천동 367-4,37.4538059,126.999022,09:00,18:00,월요일+화요일+국경일,무료,무료,20,20,Y,수동식,N,02-3677-2288,경기도 과천시청,2023-12-04,3970000,경기도 과천시
건입동 국민체육센터 앞,무인대여소,제주특별자치도 제주시 사라봉동길 21-1,제주특별자치도 제주시 건입동 538,33.5137924,126.5465109,06:00,21:00,연중무휴,무료,,3,,Y,수동식,N,064-728-3555,제주특별자치도 제주시청,2023-11-29,6510000,제주특별자치도 제주시
1327. 상월곡역 3번 출구,무인대여소,,서울특별시 성북구 상월곡동 26-1,37.60626351,127.0483262,00:01,23:59,연중무휴,유료,7일권(60분 3천원+120분 4천원)+30일권(60분 5천원+120분 7천원)+365일권(60분 3만원+120분 4만원),10,10,N,수동식,N,1599-0120,서울특별시청,2023-11-23,3070000,서울특별시 성북구
1328. 월곡역 3번 출구,무인대여소,,서울특별시 성북구 하월곡동 37-4,37.60217979,127.0417572,00:01,23:59,연중무휴,유료,7일권(60분 3천원+120분 4천원)+30일권(60분 5천원+120분 7천원)+365일권(60분 3만원+120분 4만원),10,10,N,수동식,N,1599-0120,서울특별시청,2023-11-23,3070000,서울특별시 성북구
도담동_해피라움7,무인대여소,,세종특별자치시 도담동 920,36.51427158,127.2582387,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_도램1301동앞,무인대여소,,세종특별자치시 도담동 922,36.51606788,127.2622416,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_복합커뮤니티센터,무인대여소,,세종특별자치시 도담동 645,36.51540546,127.2617462,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
낭월 오투그란데(108동 맞은편),무인대여소,"대전광역시 동구 산내로1366-1, (낭월동)",대전광역시 동구 낭월동 215-2,36.28517527,127.465816,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
대성삼거리,무인대여소,"대전광역시 동구 대전로307, (대성동)",대전광역시 동구 대성동 200-4,36.29520056,127.460504,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
대전대 후문,무인대여소,,대전광역시 동구 용운동 631,36.33459582,127.4567913,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
가양초등학교,무인대여소,"대전광역시 동구 우암로234, (가양동)",대전광역시 동구 가양동 288-6,36.34356107,127.4425698,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
회덕농협(건너편),무인대여소,"대전광역시 대덕구 계족로756, (읍내동)",대전광역시 대덕구 읍내동 573-4,36.37874508,127.4271172,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
동부평생교육원,무인대여소,,대전광역시 대덕구 법동 440-1,36.37426283,127.4283648,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
읍내동우편취급국,무인대여소,"대전광역시 대덕구 대전로1397, (읍내동)",대전광역시 대덕구 읍내동 251-4,36.37860875,127.4212558,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
석봉문화센터,무인대여소,"대전광역시 대덕구 석봉로38, (석봉동)",대전광역시 대덕구 석봉동 184-1,36.44717334,127.4264819,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
대덕구보건소네거리(자연애마트),무인대여소,"대전광역시 대덕구 덕암로265번길3, (덕암동)",대전광역시 대덕구 덕암동 12-1,36.44373237,127.4249678,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,13,13,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
송림네거리,무인대여소,"대전광역시 유성구 송림로20, (하기동, 송림마을우미이노스빌1차2단지)",대전광역시 유성구 하기동 516,36.38742956,127.3196789,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
외삼네거리(603동),무인대여소,"대전광역시 유성구 반석서로98, (반석동, 반석마을삼부르네상스2차6단지)",대전광역시 유성구 반석동 613,36.39317981,127.3087268,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
지족초등학교,무인대여소,"대전광역시 유성구 노은서로222, (지족동, 열매마을삼부1단지)",대전광역시 유성구 지족동 853,36.37961105,127.3172615,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
건양대학교병원,무인대여소,"대전광역시 서구 계백로1059, (관저동)",대전광역시 서구 관저동 1900,36.30327399,127.3411527,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
